cellline	ID	chrom	loc.start	loc.end	num.mark	seg.mean
BT549	X080122_SNP6.0_BT549_G01	11	96805891	96810539	7	-2.1026
BT549	X080122_SNP6.0_BT549_G01	11	96810811	96906119	77	-0.0758
BT549	X080122_SNP6.0_BT549_G01	11	96906155	96907658	6	-1.932
BT549	X080122_SNP6.0_BT549_G01	11	96909386	99780506	2137	-0.0357
BT549	X080122_SNP6.0_BT549_G01	11	99782872	100414308	505	0.1617
BT549	X080122_SNP6.0_BT549_G01	11	100414323	100418035	20	-0.9379
BT549	X080122_SNP6.0_BT549_G01	11	100418289	101107347	648	0.1279
BT549	X080122_SNP6.0_BT549_G01	11	101109384	101131785	15	-1.0678
BT549	X080122_SNP6.0_BT549_G01	11	101131811	102672899	1017	0.1884
BT549	X080122_SNP6.0_BT549_G01	11	102673453	102680343	12	-0.9973
BT549	X080122_SNP6.0_BT549_G01	11	102681119	103553306	689	0.1123
BT549	X080122_SNP6.0_BT549_G01	11	103553612	103560357	11	-1.184
BT549	X080122_SNP6.0_BT549_G01	11	103568379	104455705	659	-0.1028
BT549	X080122_SNP6.0_BT549_G01	11	104457493	104463377	2	-5.7185
BT549	X080122_SNP6.0_BT549_G01	11	104463599	104860567	251	-0.1184
BT549	X080122_SNP6.0_BT549_G01	11	104863501	104864854	2	-3.4723
BT549	X080122_SNP6.0_BT549_G01	11	104868471	106192139	872	0.0409
BT549	X080122_SNP6.0_BT549_G01	11	106198605	106299054	73	-0.4323
BT549	X080122_SNP6.0_BT549_G01	11	106307836	107098561	579	0.0622
BT549	X080122_SNP6.0_BT549_G01	11	107104892	108097029	552	0.2466
BT549	X080122_SNP6.0_BT549_G01	11	108097225	109368057	781	0.0135
BT549	X080122_SNP6.0_BT549_G01	11	109368091	110064831	470	0.2281
BT549	X080122_SNP6.0_BT549_G01	11	110067788	110072482	3	-2.1542
BT549	X080122_SNP6.0_BT549_G01	11	110072549	110663399	513	0.0781
BT549	X080122_SNP6.0_BT549_G01	11	110665431	120215525	6876	0.2101
BT549	X080122_SNP6.0_BT549_G01	11	120215838	120410116	161	-8e-04
BT549	X080122_SNP6.0_BT549_G01	11	120410699	120427438	6	-1.7429
BT549	X080122_SNP6.0_BT549_G01	11	120429410	123250131	2149	0.1398
BT549	X080122_SNP6.0_BT549_G01	11	123252560	123760073	466	-0.0718
BT549	X080122_SNP6.0_BT549_G01	11	123760472	126293903	1852	0.2256
BT549	X080122_SNP6.0_BT549_G01	11	126294191	126294212	2	-2.5367
BT549	X080122_SNP6.0_BT549_G01	11	126294566	128462943	1890	0.153
BT549	X080122_SNP6.0_BT549_G01	11	128466905	128500226	27	-0.506
BT549	X080122_SNP6.0_BT549_G01	11	128503290	134449982	4592	0.1886
BT549	X080122_SNP6.0_BT549_G01	12	20704	739371	439	-0.1323
BT549	X080122_SNP6.0_BT549_G01	12	739525	744291	12	-3.0134
BT549	X080122_SNP6.0_BT549_G01	12	745616	5091832	3292	-0.1417
BT549	X080122_SNP6.0_BT549_G01	12	5093663	5093810	2	-3.0469
BT549	X080122_SNP6.0_BT549_G01	12	5094169	9525138	2644	-0.1905
BT549	X080122_SNP6.0_BT549_G01	12	9529177	9619560	24	-2.8238
BT549	X080122_SNP6.0_BT549_G01	12	9626237	9790776	150	-0.2065
BT549	X080122_SNP6.0_BT549_G01	12	9790842	11374231	1026	-0.3582
BT549	X080122_SNP6.0_BT549_G01	12	11374860	14905561	2781	-0.201
BT549	X080122_SNP6.0_BT549_G01	12	14912348	16534517	1078	-0.3135
BT549	X080122_SNP6.0_BT549_G01	12	16535624	17829715	760	-0.5191
BT549	X080122_SNP6.0_BT549_G01	12	17830226	17844055	11	-1.6782
BT549	X080122_SNP6.0_BT549_G01	12	17844496	17889129	45	-0.1611
BT549	X080122_SNP6.0_BT549_G01	12	17892282	17892782	2	-4.1588
BT549	X080122_SNP6.0_BT549_G01	12	17895647	18891095	570	-0.3749
BT549	X080122_SNP6.0_BT549_G01	12	18892238	20311439	984	-0.1605
BT549	X080122_SNP6.0_BT549_G01	12	20316885	22683960	1554	-0.3903
BT549	X080122_SNP6.0_BT549_G01	12	22687199	22692446	9	-2.0635
BT549	X080122_SNP6.0_BT549_G01	12	22695403	23790528	781	-0.3954
BT549	X080122_SNP6.0_BT549_G01	12	23790860	23798948	5	-2.7059
BT549	X080122_SNP6.0_BT549_G01	12	23799952	24770313	689	-0.4664
BT549	X080122_SNP6.0_BT549_G01	12	24771930	28416464	2783	-0.2346
BT549	X080122_SNP6.0_BT549_G01	12	28417882	28541774	73	-0.7503
BT549	X080122_SNP6.0_BT549_G01	12	28541832	28543828	7	-2.4425
BT549	X080122_SNP6.0_BT549_G01	12	28548526	32979617	3450	-0.2236
BT549	X080122_SNP6.0_BT549_G01	12	32981623	32982552	4	-1.9676
BT549	X080122_SNP6.0_BT549_G01	12	32983191	36394321	1078	-0.3872
BT549	X080122_SNP6.0_BT549_G01	12	36447720	36667486	26	-1.2299
BT549	X080122_SNP6.0_BT549_G01	12	36670368	36671217	2	-4.8864
BT549	X080122_SNP6.0_BT549_G01	12	36671779	40283642	2326	-0.443
BT549	X080122_SNP6.0_BT549_G01	12	40283917	42343891	1380	-0.2153
BT549	X080122_SNP6.0_BT549_G01	12	42344982	42345323	2	3.2649
BT549	X080122_SNP6.0_BT549_G01	12	42351460	42818617	276	-0.2705
BT549	X080122_SNP6.0_BT549_G01	12	42822581	43674363	508	-0.52
BT549	X080122_SNP6.0_BT549_G01	12	43676575	53502682	5816	-0.1515
BT549	X080122_SNP6.0_BT549_G01	12	53502771	54211810	491	-0.3878
BT549	X080122_SNP6.0_BT549_G01	12	54216677	57057845	1554	-0.0926
BT549	X080122_SNP6.0_BT549_G01	12	57060049	57722628	525	-0.3087
BT549	X080122_SNP6.0_BT549_G01	12	57726338	57806576	71	-0.0645
BT549	X080122_SNP6.0_BT549_G01	12	57806597	58831438	618	-0.4634
BT549	X080122_SNP6.0_BT549_G01	12	58833422	58840479	8	-2.1392
BT549	X080122_SNP6.0_BT549_G01	12	58842338	58863519	15	-0.24
BT549	X080122_SNP6.0_BT549_G01	12	58863931	58902745	24	-1.5638
BT549	X080122_SNP6.0_BT549_G01	12	58904040	60868498	1193	-0.4802
BT549	X080122_SNP6.0_BT549_G01	12	60869520	65978456	3333	-0.1673
BT549	X080122_SNP6.0_BT549_G01	12	65979185	65993462	9	-1.5368
BT549	X080122_SNP6.0_BT549_G01	12	65994936	69568041	2635	-0.1822
BT549	X080122_SNP6.0_BT549_G01	12	69568130	69659587	69	-0.62
BT549	X080122_SNP6.0_BT549_G01	12	69659898	69745331	63	-0.0603
BT549	X080122_SNP6.0_BT549_G01	12	69745543	69757963	9	-1.7033
BT549	X080122_SNP6.0_BT549_G01	12	69761183	69947589	112	-0.3724
BT549	X080122_SNP6.0_BT549_G01	12	69948265	69960897	9	-1.8075
BT549	X080122_SNP6.0_BT549_G01	12	69961269	71117559	727	-0.3776
BT549	X080122_SNP6.0_BT549_G01	12	71122893	71123132	2	-4.7239
BT549	X080122_SNP6.0_BT549_G01	12	71126085	74215221	1845	-0.509
BT549	X080122_SNP6.0_BT549_G01	12	74217478	74366150	114	-0.2435
BT549	X080122_SNP6.0_BT549_G01	12	74367123	74368630	2	-3.7022
BT549	X080122_SNP6.0_BT549_G01	12	74369220	76006019	903	-0.1808
BT549	X080122_SNP6.0_BT549_G01	12	76006787	78016100	1482	-0.4016
BT549	X080122_SNP6.0_BT549_G01	12	78019325	79190393	688	-0.2258
BT549	X080122_SNP6.0_BT549_G01	12	79197540	79198395	3	-2.4528
BT549	X080122_SNP6.0_BT549_G01	12	79202147	79328796	72	-0.1652
BT549	X080122_SNP6.0_BT549_G01	12	79328847	81398487	1298	-0.5251
BT549	X080122_SNP6.0_BT549_G01	12	81398915	81848185	304	-0.2193
BT549	X080122_SNP6.0_BT549_G01	12	81848587	83342846	966	-0.5051
BT549	X080122_SNP6.0_BT549_G01	12	83343183	83347264	5	-2.8727
BT549	X080122_SNP6.0_BT549_G01	12	83350890	83498318	96	-0.5596
BT549	X080122_SNP6.0_BT549_G01	12	83498468	83507642	11	-2.1443
BT549	X080122_SNP6.0_BT549_G01	12	83508726	86227940	1486	-0.5712
BT549	X080122_SNP6.0_BT549_G01	12	86228386	88507023	1379	-0.2952
BT549	X080122_SNP6.0_BT549_G01	12	88507657	88510654	3	-4.0026
BT549	X080122_SNP6.0_BT549_G01	12	88510823	89085581	348	-0.3069
BT549	X080122_SNP6.0_BT549_G01	12	89086148	89971654	581	-0.483
BT549	X080122_SNP6.0_BT549_G01	12	89975669	89990577	17	-1.6786
BT549	X080122_SNP6.0_BT549_G01	12	89994041	91492488	1093	-0.4683
BT549	X080122_SNP6.0_BT549_G01	12	91495383	95762748	2989	-0.2041
BT549	X080122_SNP6.0_BT549_G01	12	95765772	97072562	1067	-0.3354
BT549	X080122_SNP6.0_BT549_G01	12	97072893	98357284	864	-0.155
BT549	X080122_SNP6.0_BT549_G01	12	98357475	98817201	287	-0.4914
BT549	X080122_SNP6.0_BT549_G01	12	98821018	100934107	1365	-0.2066
BT549	X080122_SNP6.0_BT549_G01	12	100938683	102015148	655	-0.3834
BT549	X080122_SNP6.0_BT549_G01	12	102016298	107451185	4175	-0.2075
BT549	X080122_SNP6.0_BT549_G01	12	107451613	107454239	3	-2.591
BT549	X080122_SNP6.0_BT549_G01	12	107455273	107473985	19	-0.4092
BT549	X080122_SNP6.0_BT549_G01	12	107474480	110986770	1795	-0.095
BT549	X080122_SNP6.0_BT549_G01	12	110989942	111107786	43	0.5642
BT549	X080122_SNP6.0_BT549_G01	12	111109165	111685893	477	-0.095
BT549	X080122_SNP6.0_BT549_G01	12	111688030	114683689	2505	-0.2274
BT549	X080122_SNP6.0_BT549_G01	12	114684103	124568597	6002	-0.1559
BT549	X080122_SNP6.0_BT549_G01	12	124568665	126752774	2030	-0.245
BT549	X080122_SNP6.0_BT549_G01	12	126752829	126757748	3	-2.5631
BT549	X080122_SNP6.0_BT549_G01	12	126757885	129308195	2376	-0.2332
BT549	X080122_SNP6.0_BT549_G01	12	129309236	129309589	2	-2.7208
BT549	X080122_SNP6.0_BT549_G01	12	129309603	132288263	1838	-0.1591
BT549	X080122_SNP6.0_BT549_G01	13	17924950	19718782	951	0.2314
BT549	X080122_SNP6.0_BT549_G01	13	19725252	19725941	2	-3.8683
BT549	X080122_SNP6.0_BT549_G01	13	19730548	28927722	7123	0.2358
BT549	X080122_SNP6.0_BT549_G01	13	28927818	28931229	3	-3.4774
BT549	X080122_SNP6.0_BT549_G01	13	28934194	34408994	4209	0.2102
BT549	X080122_SNP6.0_BT549_G01	13	34412197	34501545	41	0.009
BT549	X080122_SNP6.0_BT549_G01	13	34501879	34503692	3	-3.0161
BT549	X080122_SNP6.0_BT549_G01	13	34504214	34836256	129	-0.0334
BT549	X080122_SNP6.0_BT549_G01	13	34836667	34840868	6	-1.9339
BT549	X080122_SNP6.0_BT549_G01	13	34844029	35067978	144	-0.0861
BT549	X080122_SNP6.0_BT549_G01	13	35070217	37193580	1639	0.2157
BT549	X080122_SNP6.0_BT549_G01	13	37193669	38125463	626	-0.1246
BT549	X080122_SNP6.0_BT549_G01	13	38125547	41342356	2263	0.0107
BT549	X080122_SNP6.0_BT549_G01	13	41342871	41351960	4	-2.1186
BT549	X080122_SNP6.0_BT549_G01	13	41355897	46214669	3422	0.0771
BT549	X080122_SNP6.0_BT549_G01	13	46214909	47072485	660	-0.0782
BT549	X080122_SNP6.0_BT549_G01	13	47078937	47080040	2	-2.6418
BT549	X080122_SNP6.0_BT549_G01	13	47080133	47434661	234	-0.0641
BT549	X080122_SNP6.0_BT549_G01	13	47441717	47796658	217	0.1116
BT549	X080122_SNP6.0_BT549_G01	13	47797055	47828687	32	-2.4052
BT549	X080122_SNP6.0_BT549_G01	13	47828702	52958772	3027	0.0613
BT549	X080122_SNP6.0_BT549_G01	13	52958828	58577784	3165	-0.2917
BT549	X080122_SNP6.0_BT549_G01	13	58578303	60311909	1158	0.0109
BT549	X080122_SNP6.0_BT549_G01	13	60313485	62317803	1112	-0.2217
BT549	X080122_SNP6.0_BT549_G01	13	62317958	62325769	8	-2.1622
BT549	X080122_SNP6.0_BT549_G01	13	62326348	63147225	488	-0.1931
BT549	X080122_SNP6.0_BT549_G01	13	63147339	63152858	3	-4.4535
BT549	X080122_SNP6.0_BT549_G01	13	63160210	63432192	165	-0.1337
BT549	X080122_SNP6.0_BT549_G01	13	63435477	63440101	4	-2.7497
BT549	X080122_SNP6.0_BT549_G01	13	63443540	65267050	1078	-0.216
BT549	X080122_SNP6.0_BT549_G01	13	65268270	65268997	4	-2.876
BT549	X080122_SNP6.0_BT549_G01	13	65269010	71888329	4395	-0.2216
BT549	X080122_SNP6.0_BT549_G01	13	71893850	71900234	6	-2.5345
BT549	X080122_SNP6.0_BT549_G01	13	71900543	71988991	70	-0.4228
BT549	X080122_SNP6.0_BT549_G01	13	71991914	75456891	2588	0.0126
BT549	X080122_SNP6.0_BT549_G01	13	75459265	75462301	6	-1.9196
BT549	X080122_SNP6.0_BT549_G01	13	75462345	75571745	93	-0.0965
BT549	X080122_SNP6.0_BT549_G01	13	75571938	75575105	3	-3.244
BT549	X080122_SNP6.0_BT549_G01	13	75580241	77213940	1102	-0.0614
BT549	X080122_SNP6.0_BT549_G01	13	77215219	77808018	432	-0.2755
BT549	X080122_SNP6.0_BT549_G01	13	77811684	78788535	688	-0.0398
BT549	X080122_SNP6.0_BT549_G01	13	78789177	78794580	3	-2.2574
BT549	X080122_SNP6.0_BT549_G01	13	78805700	79015357	110	-0.0014
BT549	X080122_SNP6.0_BT549_G01	13	79023626	79027479	4	-1.71
BT549	X080122_SNP6.0_BT549_G01	13	79029157	79949091	642	0.0427
BT549	X080122_SNP6.0_BT549_G01	13	79949878	80888517	597	-0.1664
BT549	X080122_SNP6.0_BT549_G01	13	80889855	80956637	46	-0.8536
BT549	X080122_SNP6.0_BT549_G01	13	80958636	84696684	2415	-0.1574
BT549	X080122_SNP6.0_BT549_G01	13	84700403	84700419	2	-3.8011
BT549	X080122_SNP6.0_BT549_G01	13	84704591	85104217	267	-0.2101
BT549	X080122_SNP6.0_BT549_G01	13	85105143	85105863	3	-2.5265
BT549	X080122_SNP6.0_BT549_G01	13	85106405	86740848	908	-0.1451
BT549	X080122_SNP6.0_BT549_G01	13	86741461	86748516	5	-2.0968
BT549	X080122_SNP6.0_BT549_G01	13	86751641	86905128	80	-0.2459
BT549	X080122_SNP6.0_BT549_G01	13	86908493	86919370	5	-2.1451
BT549	X080122_SNP6.0_BT549_G01	13	86924127	87470433	307	-0.2311
BT549	X080122_SNP6.0_BT549_G01	13	87474975	87489208	9	-1.5838
BT549	X080122_SNP6.0_BT549_G01	13	87489291	87531809	28	0.0541
BT549	X080122_SNP6.0_BT549_G01	13	87534781	87538716	8	-1.3698
BT549	X080122_SNP6.0_BT549_G01	13	87540357	88371670	488	-0.0496
BT549	X080122_SNP6.0_BT549_G01	13	88372468	89082694	425	0.1739
BT549	X080122_SNP6.0_BT549_G01	13	89085580	89090502	6	-2.1913
BT549	X080122_SNP6.0_BT549_G01	13	89090532	89234446	111	0.0671
BT549	X080122_SNP6.0_BT549_G01	13	89238865	89255545	13	-1.1655
BT549	X080122_SNP6.0_BT549_G01	13	89258066	93627157	3039	0.0902
BT549	X080122_SNP6.0_BT549_G01	13	93627407	100616282	4850	0.2781
BT549	X080122_SNP6.0_BT549_G01	13	100618374	102355185	1466	0.1284
BT549	X080122_SNP6.0_BT549_G01	13	102355206	102355358	2	2.7501
BT549	X080122_SNP6.0_BT549_G01	13	102355429	102757688	380	0.2138
BT549	X080122_SNP6.0_BT549_G01	13	102759224	103196429	447	0.0256
BT549	X080122_SNP6.0_BT549_G01	13	103201047	103206029	26	-0.9532
BT549	X080122_SNP6.0_BT549_G01	13	103209706	103274240	56	0.1106
BT549	X080122_SNP6.0_BT549_G01	13	103285371	103295114	7	-1.6419
BT549	X080122_SNP6.0_BT549_G01	13	103300035	103344370	30	0.1898
BT549	X080122_SNP6.0_BT549_G01	13	103344676	103370723	19	-0.6253
BT549	X080122_SNP6.0_BT549_G01	13	103370805	103464669	69	0.2036
BT549	X080122_SNP6.0_BT549_G01	13	103466147	103470449	2	-3.6302
BT549	X080122_SNP6.0_BT549_G01	13	103470518	105034135	1301	0.034
BT549	X080122_SNP6.0_BT549_G01	13	105034357	114126500	6556	0.2879
BT549	X080122_SNP6.0_BT549_G01	14	18072125	18611715	39	-0.3104
BT549	X080122_SNP6.0_BT549_G01	14	18627042	19495350	189	0.452
BT549	X080122_SNP6.0_BT549_G01	14	19495701	21207681	1205	0.1008
BT549	X080122_SNP6.0_BT549_G01	14	21212660	21224262	10	-1.1647
BT549	X080122_SNP6.0_BT549_G01	14	21225236	21488542	240	0.0127
BT549	X080122_SNP6.0_BT549_G01	14	21490309	21491334	6	-1.5514
BT549	X080122_SNP6.0_BT549_G01	14	21491518	21717375	212	-0.0737
BT549	X080122_SNP6.0_BT549_G01	14	21717598	23516558	1197	0.1477
BT549	X080122_SNP6.0_BT549_G01	14	23521272	23528784	7	-3.3434
BT549	X080122_SNP6.0_BT549_G01	14	23534353	23557984	11	0.1125
BT549	X080122_SNP6.0_BT549_G01	14	23558237	23559075	11	-1.4297
BT549	X080122_SNP6.0_BT549_G01	14	23559232	25089886	1060	0.0598
BT549	X080122_SNP6.0_BT549_G01	14	25090473	26433814	898	-0.1014
BT549	X080122_SNP6.0_BT549_G01	14	26437506	26440594	5	-2.2801
BT549	X080122_SNP6.0_BT549_G01	14	26444480	28958572	1435	-0.2468
BT549	X080122_SNP6.0_BT549_G01	14	28958928	32779012	2419	0.0328
BT549	X080122_SNP6.0_BT549_G01	14	32779174	32780538	2	-3.472
BT549	X080122_SNP6.0_BT549_G01	14	32780778	32913151	142	-0.072
BT549	X080122_SNP6.0_BT549_G01	14	32913754	32916195	6	-1.8495
BT549	X080122_SNP6.0_BT549_G01	14	32917860	33811833	817	0.0131
BT549	X080122_SNP6.0_BT549_G01	14	33813767	35006537	648	0.2593
BT549	X080122_SNP6.0_BT549_G01	14	35008515	39574042	2860	0.0258
BT549	X080122_SNP6.0_BT549_G01	14	39576958	39612287	31	-0.7359
BT549	X080122_SNP6.0_BT549_G01	14	39614336	39672728	32	0.1721
BT549	X080122_SNP6.0_BT549_G01	14	39676150	39689174	10	-1.0294
BT549	X080122_SNP6.0_BT549_G01	14	39689222	39969630	193	0.1812
BT549	X080122_SNP6.0_BT549_G01	14	39969734	39974460	4	-2.4151
BT549	X080122_SNP6.0_BT549_G01	14	39974528	40546206	399	0.1411
BT549	X080122_SNP6.0_BT549_G01	14	40546246	40836311	231	-0.1319
BT549	X080122_SNP6.0_BT549_G01	14	40836581	40837137	7	-2.3483
BT549	X080122_SNP6.0_BT549_G01	14	40843491	41533770	434	-0.19
BT549	X080122_SNP6.0_BT549_G01	14	41534297	41540349	8	-2.1681
BT549	X080122_SNP6.0_BT549_G01	14	41542993	45383028	2161	-0.0583
BT549	X080122_SNP6.0_BT549_G01	14	45384431	47968625	1631	-0.2348
BT549	X080122_SNP6.0_BT549_G01	14	47970228	48505010	286	-0.0286
BT549	X080122_SNP6.0_BT549_G01	14	48509334	48520978	11	-1.1804
BT549	X080122_SNP6.0_BT549_G01	14	48521660	48985385	289	-0.0818
BT549	X080122_SNP6.0_BT549_G01	14	48985429	61658369	8584	0.0917
BT549	X080122_SNP6.0_BT549_G01	14	61659157	62235207	415	-0.0578
BT549	X080122_SNP6.0_BT549_G01	14	62239467	62242492	3	-2.4995
BT549	X080122_SNP6.0_BT549_G01	14	62242757	62625788	267	-0.1772
BT549	X080122_SNP6.0_BT549_G01	14	62626414	66605609	2433	0.0848
BT549	X080122_SNP6.0_BT549_G01	14	66608438	66631751	11	-1.0912
BT549	X080122_SNP6.0_BT549_G01	14	66633518	69083733	1619	0.1412
BT549	X080122_SNP6.0_BT549_G01	14	69087801	69092221	9	-2.1454
BT549	X080122_SNP6.0_BT549_G01	14	69092467	75557574	4273	0.1166
BT549	X080122_SNP6.0_BT549_G01	14	75562938	75777444	160	-0.0747
BT549	X080122_SNP6.0_BT549_G01	14	75781142	75781349	2	-2.65
BT549	X080122_SNP6.0_BT549_G01	14	75785687	77672893	1395	0.0148
BT549	X080122_SNP6.0_BT549_G01	14	77673554	81258539	2495	-0.0622
BT549	X080122_SNP6.0_BT549_G01	14	81261438	82152018	571	-0.2708
BT549	X080122_SNP6.0_BT549_G01	14	82158051	82601522	358	-0.0844
BT549	X080122_SNP6.0_BT549_G01	14	82601868	82613521	10	-1.7846
BT549	X080122_SNP6.0_BT549_G01	14	82615602	87694066	3444	-0.1374
BT549	X080122_SNP6.0_BT549_G01	14	87695996	92946210	3385	0.0673
BT549	X080122_SNP6.0_BT549_G01	14	92946642	98719508	4800	-0.011
BT549	X080122_SNP6.0_BT549_G01	14	98722876	100455108	1018	0.072
BT549	X080122_SNP6.0_BT549_G01	14	100461630	100526208	37	-0.4565
BT549	X080122_SNP6.0_BT549_G01	14	100527550	105270422	2107	0.1004
BT549	X080122_SNP6.0_BT549_G01	14	105289631	105612799	133	1.0149
BT549	X080122_SNP6.0_BT549_G01	14	105613323	105632487	7	-2.8744
BT549	X080122_SNP6.0_BT549_G01	14	105640509	105682611	26	0.7053
BT549	X080122_SNP6.0_BT549_G01	14	105684208	105686030	3	-2.4928
BT549	X080122_SNP6.0_BT549_G01	14	105693486	105985646	164	0.6985
BT549	X080122_SNP6.0_BT549_G01	14	105985697	106356482	257	-0.0707
BT549	X080122_SNP6.0_BT549_G01	15	18276342	18440131	40	0.0692
BT549	X080122_SNP6.0_BT549_G01	15	18440959	19835527	365	-0.3381
BT549	X080122_SNP6.0_BT549_G01	15	19840320	19852603	8	-2.055
BT549	X080122_SNP6.0_BT549_G01	15	19852868	20302621	141	-0.3711
BT549	X080122_SNP6.0_BT549_G01	15	20303045	20739938	293	0.2238
BT549	X080122_SNP6.0_BT549_G01	15	20758199	20761082	2	3.8537
BT549	X080122_SNP6.0_BT549_G01	15	20765427	33179031	7837	0.1201
BT549	X080122_SNP6.0_BT549_G01	15	33179430	36429803	2263	-0.0036
BT549	X080122_SNP6.0_BT549_G01	15	36430821	43720163	4033	0.1864
BT549	X080122_SNP6.0_BT549_G01	15	43720471	45677642	1360	-0.0867
BT549	X080122_SNP6.0_BT549_G01	15	45678524	45679695	5	-2.2856
BT549	X080122_SNP6.0_BT549_G01	15	45679797	45869443	160	-0.064
BT549	X080122_SNP6.0_BT549_G01	15	45869488	46204128	249	0.1382
BT549	X080122_SNP6.0_BT549_G01	15	46204191	46288372	31	-0.4291
BT549	X080122_SNP6.0_BT549_G01	15	46289678	47516411	765	0.1312
BT549	X080122_SNP6.0_BT549_G01	15	47516865	47524184	4	-2.026
BT549	X080122_SNP6.0_BT549_G01	15	47524796	48097368	341	-0.0823
BT549	X080122_SNP6.0_BT549_G01	15	48100563	50656953	1542	0.1416
BT549	X080122_SNP6.0_BT549_G01	15	50661147	51679094	809	0.0241
BT549	X080122_SNP6.0_BT549_G01	15	51679492	52921260	977	-0.1516
BT549	X080122_SNP6.0_BT549_G01	15	52921619	58740416	4034	0.1143
BT549	X080122_SNP6.0_BT549_G01	15	58741316	60327219	1401	0.0125
BT549	X080122_SNP6.0_BT549_G01	15	60328207	74678683	8718	0.155
BT549	X080122_SNP6.0_BT549_G01	15	74678797	74682135	9	-1.8601
BT549	X080122_SNP6.0_BT549_G01	15	74682400	82331722	4540	0.1142
BT549	X080122_SNP6.0_BT549_G01	15	82331743	82334555	6	-2.5145
BT549	X080122_SNP6.0_BT549_G01	15	82338282	91751147	7065	0.1398
BT549	X080122_SNP6.0_BT549_G01	15	91751172	91769387	37	-0.0639
BT549	X080122_SNP6.0_BT549_G01	15	91770700	91770899	2	-3.799
BT549	X080122_SNP6.0_BT549_G01	15	91770953	94641807	2332	-0.0065
BT549	X080122_SNP6.0_BT549_G01	15	94642396	94643273	2	-2.7489
BT549	X080122_SNP6.0_BT549_G01	15	94646105	95807538	778	0.0161
BT549	X080122_SNP6.0_BT549_G01	15	95812300	95818127	8	-1.2981
BT549	X080122_SNP6.0_BT549_G01	15	95819682	96650941	654	-0.0083
BT549	X080122_SNP6.0_BT549_G01	15	96651640	98211579	1105	0.1254
BT549	X080122_SNP6.0_BT549_G01	15	98213026	98218963	12	-1.31
BT549	X080122_SNP6.0_BT549_G01	15	98222154	100286564	1630	0.1265
BT549	X080122_SNP6.0_BT549_G01	16	778	3303562	1228	-0.1052
BT549	X080122_SNP6.0_BT549_G01	16	3304322	3306142	3	-2.3806
BT549	X080122_SNP6.0_BT549_G01	16	3306514	5318637	1208	-0.0845
BT549	X080122_SNP6.0_BT549_G01	16	5318710	7047728	2174	-0.239
BT549	X080122_SNP6.0_BT549_G01	16	7048128	7048478	2	-3.4784
BT549	X080122_SNP6.0_BT549_G01	16	7049010	14123587	6613	-0.2252
BT549	X080122_SNP6.0_BT549_G01	16	14124671	16538808	990	-0.1062
BT549	X080122_SNP6.0_BT549_G01	16	16540862	16600146	17	0.7501
BT549	X080122_SNP6.0_BT549_G01	16	16603903	18483758	1035	-0.2038
BT549	X080122_SNP6.0_BT549_G01	16	18501902	18699366	39	0.426
BT549	X080122_SNP6.0_BT549_G01	16	18700212	21257705	1652	-0.1655
BT549	X080122_SNP6.0_BT549_G01	16	21259540	25365756	2347	0.2359
BT549	X080122_SNP6.0_BT549_G01	16	25366687	27317583	1648	0.1364
BT549	X080122_SNP6.0_BT549_G01	16	27319622	32399995	1876	0.2706
BT549	X080122_SNP6.0_BT549_G01	16	32418326	32472631	10	-1.5876
BT549	X080122_SNP6.0_BT549_G01	16	32478369	34307110	398	0.2545
BT549	X080122_SNP6.0_BT549_G01	16	34307201	34614572	180	0.8032
BT549	X080122_SNP6.0_BT549_G01	16	34618468	50968353	3947	0.1636
BT549	X080122_SNP6.0_BT549_G01	16	50970452	50972193	3	-3.6545
BT549	X080122_SNP6.0_BT549_G01	16	50974742	58352384	5420	0.1781
BT549	X080122_SNP6.0_BT549_G01	16	58356429	60306129	1202	-0.0669
BT549	X080122_SNP6.0_BT549_G01	16	60306299	60321042	13	-1.6577
BT549	X080122_SNP6.0_BT549_G01	16	60321315	60322602	2	-6.313
BT549	X080122_SNP6.0_BT549_G01	16	60326482	62881517	1750	-0.0095
BT549	X080122_SNP6.0_BT549_G01	16	62881543	64318142	1060	0.1462
BT549	X080122_SNP6.0_BT549_G01	16	64319937	72855086	4901	0.2366
BT549	X080122_SNP6.0_BT549_G01	16	72856548	72856751	2	-2.8744
BT549	X080122_SNP6.0_BT549_G01	16	72858978	74443630	892	0.2586
BT549	X080122_SNP6.0_BT549_G01	16	74445122	76655506	2205	0.0865
BT549	X080122_SNP6.0_BT549_G01	16	76658873	76929942	257	0.3404
BT549	X080122_SNP6.0_BT549_G01	16	76929958	76940641	15	1.2916
BT549	X080122_SNP6.0_BT549_G01	16	76942240	76959503	28	0.3189
BT549	X080122_SNP6.0_BT549_G01	16	76959629	77172340	322	0.0249
BT549	X080122_SNP6.0_BT549_G01	16	77175432	77205473	27	-0.6218
BT549	X080122_SNP6.0_BT549_G01	16	77208496	77229838	19	-1.0931
BT549	X080122_SNP6.0_BT549_G01	16	77230099	77318865	90	-2.5187
BT549	X080122_SNP6.0_BT549_G01	16	77319228	77342126	26	-1.176
BT549	X080122_SNP6.0_BT549_G01	16	77342790	77570533	351	-0.3962
BT549	X080122_SNP6.0_BT549_G01	16	77572260	83928877	6901	0.1886
BT549	X080122_SNP6.0_BT549_G01	16	83929922	83932215	2	-2.8402
BT549	X080122_SNP6.0_BT549_G01	16	83933326	88815037	3345	0.2402
